ID,TM,YW,PT,RL,AX,AY,AZ,QW,QX,QY,QZ,MX,MY,MZ
3914009207,1492553600170,126.52,0.45,179.72,-0.43,-1.34,-990.84,,,,,,,
3914009206,1492553600114,126.45,0.45,179.7,-1.53,0.49,-985.05,,,,,,,
3914009205,1492553600057,126.47,0.44,179.69,0.18,0.85,-988.34,,,,,,,
3914009204,1492553600000,126.58,0.44,179.69,-0.85,0.06,-992,,,,,,,
3914009203,1492553599944,126.79,0.44,179.71,-0.55,0.37,-989.69,,,,,,,
3914009202,1492553599887,127.07,0.44,179.73,1.28,-0.67,-986.82,,,,,,,
3914009201,1492553599830,127.42,0.45,179.77,0.73,2.32,-990.05,,,,,,,
3914009200,1492553599772,127.82,0.46,179.81,2.69,2.93,-986.45,,,,,,,
3914009199,1492553599715,128.26,0.47,179.87,-0.24,2.75,-987.43,,,,,,,
3914009198,1492553599658,128.73,0.48,179.92,1.22,-0.49,-990.54,,,,,,,
3914009197,1492553599600,129.22,0.49,179.98,2.99,4.33,-989.32,,,,,,,
3914009196,1492553599545,129.7,0.49,-179.96,-1.1,1.28,-989.38,,,,,,,
3914009195,1492553599488,130.13,0.5,-179.9,2.87,0.67,-988.89,,,,,,,
3914009194,1492553599430,130.52,0.51,-179.85,1.28,1.28,-989.69,,,,,,,
3914009193,1492553599375,130.86,0.52,-179.8,1.28,-0.92,-990.6,,,,,,,
3914009192,1492553599316,131.11,0.52,-179.77,2.14,-0.55,-988.89,,,,,,,
3914009191,1492553599260,131.29,0.52,-179.74,1.1,0.31,-988.59,,,,,,,
3914009190,1492553599203,131.36,0.52,-179.73,1.53,-0.67,-989.14,,,,,,,
3914009189,1492553599146,131.34,0.53,-179.72,-0.24,1.59,-988.65,,,,,,,
3914009188,1492553599090,131.23,0.52,-179.73,0,-0.61,-988.4,,,,,,,
3914009187,1492553599033,131.03,0.52,-179.74,0.12,0.49,-988.34,,,,,,,
3914009186,1492553598976,130.76,0.52,-179.77,1.59,2.26,-991.09,,,,,,,
3914009185,1492553598920,130.4,0.51,-179.8,1.04,3.05,-991.82,,,,,,,
3914009184,1492553598863,129.99,0.51,-179.85,-1.22,3.91,-993.04,,,,,,,
3914009183,1492553598806,129.57,0.5,-179.9,2.44,2.2,-990.97,,,,,,,
3914009182,1492553598750,129.09,0.5,-179.95,1.71,1.77,-988.22,,,,,,,
3914009181,1492553598693,128.62,0.49,180,-0.61,3.3,-989.01,,,,,,,
3914009180,1492553598636,128.14,0.48,179.94,0.55,4.58,-989.14,,,,,,,
3914009179,1492553598581,127.69,0.47,179.89,2.14,0.37,-990.91,,,,,,,
3914009178,1492553598523,127.28,0.46,179.84,0.67,1.04,-990.78,,,,,,,
3914009177,1492553598466,126.93,0.45,179.79,0.37,2.5,-987.37,,,,,,,
3914009176,1492553598411,126.67,0.44,179.76,0.73,0.43,-990.78,,,,,,,
3914009175,1492553598353,126.5,0.43,179.73,0.85,0.55,-988.53,,,,,,,
3914009174,1492553598296,126.42,0.43,179.71,-0.43,0.67,-988.53,,,,,,,
3914009173,1492553598238,126.44,0.42,179.7,2.93,1.28,-987.61,,,,,,,
3914009172,1492553598181,126.56,0.42,179.7,1.1,0,-988.83,,,,,,,
3914009171,1492553598126,126.74,0.42,179.72,0,0.67,-992.13,,,,,,,
3914009170,1492553598069,127.02,0.42,179.75,-0.06,2.44,-990.05,,,,,,,
3914009169,1492553598011,127.37,0.43,179.78,-0.31,-1.04,-989.2,,,,,,,
3914009168,1492553597956,127.78,0.44,179.82,0.31,1.04,-990.48,,,,,,,
3914009167,1492553597896,128.24,0.45,179.88,1.46,1.28,-990.78,,,,,,,
3914009166,1492553597839,128.73,0.46,179.93,1.77,0.49,-991.58,,,,,,,
3914009165,1492553597782,129.22,0.46,179.99,0.61,2.56,-989.62,,,,,,,
3914009164,1492553597726,129.7,0.47,-179.95,-0.12,3.05,-990.48,,,,,,,
3914009163,1492553597669,130.11,0.49,-179.9,0,2.93,-987.18,,,,,,,
3914009162,1492553597614,130.49,0.5,-179.84,0.73,0.31,-985.11,,,,,,,
3914009161,1492553597557,130.82,0.5,-179.8,0.61,0.98,-987.43,,,,,,,
3914009160,1492553597499,131.07,0.51,-179.76,1.34,0.79,-990.6,,,,,,,
3914009159,1492553597444,131.23,0.52,-179.73,1.16,-0.49,-990.6,,,,,,,
3914009158,1492553597387,131.33,0.52,-179.72,0.73,1.04,-990.54,,,,,,,
3914009157,1492553597329,131.31,0.52,-179.71,-0.43,-0.49,-988.22,,,,,,,
3914009156,1492553597272,131.2,0.52,-179.72,0.06,-1.1,-991.09,,,,,,,
3914009155,1492553597217,131,0.52,-179.74,-1.04,1.4,-990.78,,,,,,,
3914009154,1492553597159,130.72,0.52,-179.76,1.53,0.24,-986.33,,,,,,,
3914009153,1492553597102,130.37,0.51,-179.79,1.22,3.23,-987.85,,,,,,,
3914009152,1492553597047,129.96,0.51,-179.84,1.22,0.12,-990.17,,,,,,,
3914009151,1492553596989,129.5,0.5,-179.89,-1.65,1.22,-988.22,,,,,,,
3914009150,1492553596932,129.03,0.5,-179.94,0.49,2.14,-989.69,,,,,,,
3914009149,1492553596877,128.55,0.49,-180,1.46,4.03,-988.53,,,,,,,
3914009148,1492553596819,128.07,0.48,179.94,-0.85,2.5,-989.14,,,,,,,
3914009147,1492553596762,127.63,0.47,179.88,2.32,1.59,-991.64,,,,,,,
3914009146,1492553596705,127.23,0.46,179.83,-0.98,1.53,-990.84,,,,,,,
3914009145,1492553596647,126.88,0.45,179.79,0.31,-1.77,-988.83,,,,,,,
3914009144,1492553596590,126.63,0.44,179.75,0.37,0,-991.7,,,,,,,
3914009143,1492553596533,126.47,0.44,179.72,0.92,-0.73,-990.3,,,,,,,
3914009142,1492553596477,126.39,0.44,179.7,-0.24,-0.37,-990.78,,,,,,,
3914009141,1492553596420,126.41,0.44,179.69,0.67,-0.67,-987.24,,,,,,,
3914009140,1492553596363,126.52,0.43,179.69,0.67,1.34,-988.83,,,,,,,
3914009139,1492553596305,126.71,0.44,179.71,0.31,1.22,-987.73,,,,,,,
3914009138,1492553596248,127,0.44,179.73,1.34,0.98,-989.38,,,,,,,
3914009137,1492553596190,127.36,0.44,179.77,0.79,1.71,-989.93,,,,,,,
3914009136,1492553596135,127.76,0.45,179.81,1.4,4.27,-990.23,,,,,,,
3914009135,1492553596078,128.23,0.46,179.87,-0.31,2.2,-991.09,,,,,,,
3914009134,1492553596021,128.71,0.47,179.93,-0.31,3.91,-988.1,,,,,,,
3914009133,1492553595965,129.2,0.48,179.99,-2.01,2.62,-989.38,,,,,,,
3914009132,1492553595908,129.67,0.49,-179.95,-0.79,2.26,-991.88,,,,,,,
3914009129,1492553595736,130.84,0.5,-179.79,1.4,-0.98,-989.01,,,,,,,
3914009128,1492553595681,131.1,0.51,-179.76,2.69,0.31,-986.82,,,,,,,
3914009127,1492553595623,131.27,0.52,-179.73,-1.4,-0.37,-990.78,,,,,,,
3914009126,1492553595566,131.34,0.52,-179.71,2.14,0.37,-989.87,,,,,,,
3914009125,1492553595511,131.32,0.52,-179.71,-1.1,-0.55,-993.1,,,,,,,
3914009124,1492553595453,131.2,0.52,-179.72,0.37,0.43,-991.39,,,,,,,
3914009123,1492553595396,130.99,0.52,-179.73,-0.79,-0.24,-989.2,,,,,,,
3914009122,1492553595341,130.72,0.52,-179.76,-0.55,0.98,-992.19,,,,,,,
3914009121,1492553595283,130.37,0.51,-179.79,0.18,2.38,-988.22,,,,,,,
3914009120,1492553595226,129.95,0.51,-179.84,-0.73,2.56,-989.44,,,,,,,
3914009119,1492553595171,129.5,0.5,-179.89,2.01,3.36,-989.69,,,,,,,
3914009118,1492553595113,129.02,0.5,-179.94,1.71,4.88,-989.14,,,,,,,
3914009117,1492553595056,128.51,0.49,-180,2.81,3.48,-988.28,,,,,,,
3914009116,1492553594999,128.04,0.48,179.94,0.49,2.62,-987.49,,,,,,,
3914009115,1492553594943,127.6,0.47,179.89,-1.46,0.18,-989.87,,,,,,,
3914009114,1492553594886,127.21,0.46,179.83,1.16,1.95,-990.05,,,,,,,
3914009113,1492553594829,126.88,0.45,179.79,-1.83,0.18,-989.87,,,,,,,
3914009112,1492553594771,126.64,0.45,179.75,1.16,0.43,-986.51,,,,,,,
3914009111,1492553594714,126.47,0.44,179.72,-0.12,-1.65,-989.87,,,,,,,
3914009110,1492553594659,126.4,0.44,179.7,-0.06,0.55,-987.49,,,,,,,
3914009109,1492553594601,126.4,0.43,179.69,0.12,-0.73,-986.82,,,,,,,
3914009108,1492553594544,126.52,0.43,179.69,1.77,0.98,-988.1,,,,,,,
3914009107,1492553594487,126.71,0.44,179.71,2.93,-0.79,-990.91,,,,,,,
3914009106,1492553594429,127.01,0.44,179.73,1.59,1.77,-988.59,,,,,,,
3914009105,1492553594372,127.37,0.44,179.77,0.24,1.95,-988.22,,,,,,,
3914009104,1492553594315,127.77,0.45,179.82,1.22,1.89,-989.5,,,,,,,
3914009103,1492553594257,128.23,0.46,179.87,2.56,0.12,-989.14,,,,,,,
3914009102,1492553594202,128.7,0.47,179.93,1.83,2.01,-988.1,,,,,,,
3914009101,1492553594145,129.17,0.47,179.99,0.67,1.59,-990.72,,,,,,,
3914009100,1492553594087,129.64,0.48,-179.95,2.62,3.17,-988.83,,,,,,,
3914009099,1492553594032,130.08,0.49,-179.89,1.22,2.14,-988.28,,,,,,,
3914009098,1492553593975,130.47,0.5,-179.83,0,3.17,-988.46,,,,,,,
3914009097,1492553593917,130.8,0.51,-179.79,1.46,1.04,-989.44,,,,,,,
3914009096,1492553593860,131.05,0.51,-179.75,1.59,-0.73,-990.3,,,,,,,
3914009095,1492553593805,131.21,0.51,-179.73,1.22,0.61,-988.83,,,,,,,
3914009094,1492553593747,131.29,0.51,-179.71,1.4,-0.49,-989.32,,,,,,,
3914009093,1492553593690,131.28,0.52,-179.71,-0.37,1.59,-992.43,,,,,,,
3914009092,1492553593633,131.17,0.52,-179.72,1.46,1.95,-989.44,,,,,,,
3914009091,1492553593577,130.98,0.51,-179.74,2.08,-2.26,-990.48,,,,,,,
3914009090,1492553593520,130.7,0.51,-179.76,-0.18,2.5,-992.49,,,,,,,
3914009089,1492553593465,130.35,0.51,-179.8,1.53,4.09,-988.22,,,,,,,
3914009088,1492553593407,129.94,0.5,-179.84,0.98,5.13,-992.92,,,,,,,
3914009087,1492553593350,129.47,0.5,-179.89,-0.24,2.32,-990.84,,,,,,,
3914009086,1492553593295,129,0.49,-179.95,2.08,2.62,-988.28,,,,,,,
3914009085,1492553593237,128.51,0.48,180,2.26,3.72,-987.73,,,,,,,
3914009084,1492553593180,128.04,0.47,179.94,-3.17,2.38,-988.28,,,,,,,
3914009083,1492553593123,127.61,0.46,179.88,1.59,1.28,-992.43,,,,,,,
3914009082,1492553593065,127.21,0.45,179.83,3.11,0.06,-989.44,,,,,,,
3914009081,1492553593008,126.87,0.45,179.78,0.79,2.01,-988.71,,,,,,,
3914009080,1492553592953,126.62,0.43,179.74,-1.4,0.98,-988.83,,,,,,,
3914009079,1492553592895,126.44,0.43,179.72,0.24,-0.85,-989.14,,,,,,,
3914009078,1492553592838,126.36,0.42,179.69,1.71,0.37,-986.57,,,,,,,
3914009077,1492553592781,126.38,0.42,179.68,1.1,-0.37,-989.14,,,,,,,
3914009076,1492553592725,126.49,0.42,179.69,0.73,0.85,-988.28,,,,,,,
3914009075,1492553592668,126.69,0.43,179.7,2.56,-0.73,-988.53,,,,,,,
3914009074,1492553592611,126.98,0.43,179.73,0.31,0.06,-988.89,,,,,,,
3914009073,1492553592555,127.34,0.44,179.76,0.06,0.37,-988.04,,,,,,,
3914009072,1492553592498,127.76,0.45,179.81,0.55,3.42,-989.01,,,,,,,
3914009071,1492553592441,128.23,0.46,179.86,0.12,2.69,-988.16,,,,,,,
3914009070,1492553592383,128.7,0.47,179.92,0.12,0.98,-989.87,,,,,,,
3914009069,1492553592326,129.17,0.48,179.98,2.08,1.53,-990.23,,,,,,,
3914009068,1492553592269,129.67,0.49,-179.96,1.34,2.2,-988.16,,,,,,,
3914009067,1492553592213,130.11,0.5,-179.9,-0.55,3.23,-986.51,,,,,,,
3914009066,1492553592156,130.5,0.5,-179.85,0.55,-0.06,-988.65,,,,,,,
3914009065,1492553592099,130.82,0.51,-179.81,-0.37,2.62,-990.84,,,,,,,
3914009064,1492553592043,131.07,0.52,-179.77,-0.67,-0.24,-990.3,,,,,,,
3914009063,1492553591986,131.24,0.52,-179.74,0.06,-1.59,-989.07,,,,,,,
3914009062,1492553591931,131.31,0.53,-179.73,0.98,-1.4,-988.04,,,,,,,
3914009061,1492553591873,131.29,0.53,-179.72,-0.55,-0.98,-989.5,,,,,,,
3914009060,1492553591816,131.18,0.53,-179.73,1.28,2.2,-988.22,,,,,,,
3914009059,1492553591759,130.98,0.52,-179.74,0.85,0.43,-992.31,,,,,,,
3914009058,1492553591703,130.68,0.52,-179.77,1.34,2.87,-987.49,,,,,,,
3914009057,1492553591646,130.33,0.52,-179.81,2.44,0.67,-989.99,,,,,,,
3914009056,1492553591589,129.94,0.51,-179.85,-0.55,1.71,-989.75,,,,,,,
3914009055,1492553591533,129.48,0.51,-179.9,1.34,2.2,-992.43,,,,,,,
3914009054,1492553591476,129,0.5,-179.95,-0.98,2.38,-989.07,,,,,,,
3914009053,1492553591421,128.5,0.49,179.99,-0.49,2.81,-989.5,,,,,,,
3914009052,1492553591363,128.02,0.48,179.94,2.26,1.95,-989.07,,,,,,,
3914009051,1492553591306,127.59,0.47,179.89,0.43,2.81,-987.06,,,,,,,
3914009050,1492553591249,127.19,0.47,179.84,0.79,1.71,-987.85,,,,,,,
3914009049,1492553591193,126.85,0.46,179.79,-0.55,0.55,-988.77,,,,,,,
3914009048,1492553591136,126.58,0.45,179.75,2.2,-0.18,-989.14,,,,,,,
3914009047,1492553591079,126.41,0.44,179.72,0.12,-0.06,-992.13,,,,,,,
3914009046,1492553591023,126.32,0.44,179.7,-2.32,0.79,-983.64,,,,,,,
3914009045,1492553590966,126.34,0.44,179.69,0.61,-0.49,-988.65,,,,,,,
3914009044,1492553590909,126.46,0.44,179.7,-0.61,-2.5,-988.1,,,,,,,
3914009043,1492553590851,126.66,0.44,179.71,1.59,-0.12,-991.39,,,,,,,
3914009042,1492553590796,126.94,0.44,179.73,0.79,0.98,-986.45,,,,,,,
3914009041,1492553590739,127.3,0.44,179.76,-1.22,1.71,-989.69,,,,,,,
3914009040,1492553590681,127.69,0.45,179.81,-0.24,2.08,-989.44,,,,,,,
3914009039,1492553590624,128.15,0.46,179.86,-0.18,0.79,-987.3,,,,,,,
3914009038,1492553590569,128.63,0.47,179.92,0.18,2.5,-986.88,,,,,,,
3914009037,1492553590511,129.12,0.48,179.98,-2.44,2.62,-992,,,,,,,
3914009036,1492553590454,129.59,0.49,-179.96,0.31,1.1,-988.1,,,,,,,
3914009035,1492553590397,130.04,0.5,-179.9,-0.79,1.34,-988.95,,,,,,,
3914009034,1492553590341,130.43,0.5,-179.85,1.71,0.92,-988.71,,,,,,,
3914009033,1492553590284,130.75,0.51,-179.8,0.49,0.79,-991.33,,,,,,,
3914009032,1492553590229,131,0.52,-179.77,1.34,2.38,-991.52,,,,,,,
3914009031,1492553590171,131.19,0.52,-179.74,-0.24,-1.77,-990.78,,,,,,,
3914009030,1492553590114,131.26,0.53,-179.72,0.49,-2.08,-990.23,,,,,,,
3914009029,1492553590059,131.26,0.53,-179.72,0.61,-1.65,-988.65,,,,,,,
3914009028,1492553590001,131.15,0.53,-179.72,-0.55,2.26,-989.99,,,,,,,
3914009027,1492553589944,130.95,0.53,-179.74,1.77,1.89,-987.92,,,,,,,
3914009026,1492553589887,130.68,0.52,-179.77,0.67,-1.22,-987.43,,,,,,,
3914009025,1492553589831,130.33,0.52,-179.8,0.12,1.46,-986.45,,,,,,,
3914009024,1492553589774,129.91,0.52,-179.85,0.31,2.01,-990.23,,,,,,,
3914009023,1492553589717,129.46,0.51,-179.9,1.28,2.01,-987.43,,,,,,,
3914009022,1492553589661,128.99,0.5,-179.95,0.49,2.93,-988.46,,,,,,,
3914009021,1492553589604,128.51,0.48,179.99,0.12,-0.18,-987.55,,,,,,,
3914009020,1492553589547,128.03,0.47,179.93,-1.4,2.81,-987.79,,,,,,,
3914009019,1492553589491,127.58,0.46,179.88,-1.4,5.68,-987.55,,,,,,,
3914009018,1492553589434,127.18,0.45,179.83,1.04,-0.85,-990.54,,,,,,,
3914009017,1492553589377,126.84,0.45,179.78,1.46,1.04,-988.83,,,,,,,
3914009016,1492553589319,126.56,0.44,179.74,-0.37,0.43,-988.77,,,,,,,
3914009015,1492553589264,126.4,0.43,179.71,1.16,-0.61,-989.5,,,,,,,
3914009014,1492553589207,126.3,0.43,179.69,0.18,1.71,-990.66,,,,,,,
3914009013,1492553589149,126.32,0.42,179.69,0.61,0.73,-987.55,,,,,,,
3914009012,1492553589094,126.42,0.43,179.69,-0.79,-0.55,-989.01,,,,,,,
3914009011,1492553589037,126.62,0.43,179.7,-0.31,0.85,-984.56,,,,,,,
3914009010,1492553588979,126.9,0.44,179.73,-0.24,0.12,-986.82,,,,,,,
3914009009,1492553588922,127.26,0.44,179.76,-0.55,2.62,-989.93,,,,,,,
3914009008,1492553588867,127.67,0.45,179.81,0.67,2.81,-989.87,,,,,,,
3914009007,1492553588810,128.12,0.46,179.86,0.98,-0.37,-987.3,,,,,,,
3914009006,1492553588752,128.61,0.47,179.92,0.37,3.36,-991.82,,,,,,,
3914009005,1492553588695,129.08,0.48,179.98,1.1,3.23,-990.3,,,,,,,
3914009004,1492553588637,129.56,0.49,-179.96,1.65,2.26,-987.61,,,,,,,
3914009003,1492553588582,129.99,0.5,-179.9,0.98,0,-989.5,,,,,,,
3914009002,1492553588525,130.38,0.51,-179.84,0.31,2.32,-987.92,,,,,,,
3914009001,1492553588470,130.72,0.52,-179.79,-0.18,-0.37,-988.1,,,,,,,
3914009000,1492553588412,130.97,0.52,-179.76,-0.43,0.43,-987.3,,,,,,,
3914008999,1492553588357,131.14,0.53,-179.73,0.73,0.73,-990.78,,,,,,,
3914008998,1492553588300,131.24,0.53,-179.71,2.81,2.26,-989.32,,,,,,,
3914008997,1492553588242,131.22,0.54,-179.7,-0.67,-1.71,-989.75,,,,,,,
3914008996,1492553588187,131.13,0.53,-179.71,0.49,0.37,-987.37,,,,,,,
3914008995,1492553588130,130.95,0.53,-179.73,-0.06,-0.24,-991.15,,,,,,,
3914008994,1492553588072,130.67,0.53,-179.76,1.04,1.04,-986.57,,,,,,,
3914008993,1492553588015,130.32,0.53,-179.79,0.12,1.22,-986.33,,,,,,,
3914008992,1492553587960,129.93,0.52,-179.84,-0.18,3.85,-990.78,,,,,,,
3914008991,1492553587902,129.46,0.52,-179.89,0.61,1.77,-989.01,,,,,,,
3914008990,1492553587845,128.99,0.51,-179.95,-1.16,3.11,-986.51,,,,,,,
3914008989,1492553587788,128.52,0.5,180,-1.22,1.59,-988.71,,,,,,,
3914008988,1492553587732,128.04,0.49,179.94,0.31,1.4,-986.33,,,,,,,
3914008987,1492553587675,127.58,0.48,179.88,1.04,1.04,-986.76,,,,,,,
3914008986,1492553587618,127.16,0.47,179.83,0.37,0.31,-991.76,,,,,,,
3914008985,1492553587558,126.81,0.46,179.79,1.1,1.46,-987.79,,,,,,,
3914008984,1492553587503,126.57,0.45,179.74,3.54,2.5,-992.74,,,,,,,
3914008983,1492553587446,126.39,0.44,179.71,0.67,-0.43,-990.23,,,,,,,
3914008982,1492553587388,126.31,0.43,179.69,0.37,-0.61,-989.44,,,,,,,
3914008981,1492553587331,126.34,0.43,179.68,1.04,-1.22,-989.26,,,,,,,
3914008980,1492553587274,126.44,0.43,179.69,-1.77,-1.71,-988.04,,,,,,,
3914008979,1492553587216,126.64,0.44,179.71,1.83,-1.16,-988.65,,,,,,,
3914008978,1492553587159,126.92,0.44,179.73,1.77,-0.12,-989.93,,,,,,,
3914008977,1492553587104,127.28,0.45,179.77,0.06,0.12,-990.23,,,,,,,
3914008976,1492553587046,127.7,0.45,179.81,-1.89,2.75,-990.42,,,,,,,
3914008975,1492553586989,128.16,0.46,179.87,0.06,0.24,-986.57,,,,,,,
3914008974,1492553586931,128.65,0.47,179.93,2.08,3.6,-988.1,,,,,,,
3914008973,1492553586874,129.15,0.48,179.99,0.24,3.97,-984.92,,,,,,,
3914008972,1492553586817,129.62,0.49,-179.95,-0.55,0.37,-988.46,,,,,,,
3914008971,1492553586762,130.07,0.5,-179.9,1.16,0.79,-989.99,,,,,,,
