ID,TM,YW,PT,RL,AX,AY,AZ,QW,QX,QY,QZ,MX,MY,MZ
3914018953,1492554153904,128.92,0.52,180,1.28,0.06,-989.14,,,,,,,
3914018952,1492554153847,129.14,0.53,-179.98,2.38,0.12,-990.11,,,,,,,
3914018951,1492554153791,129.34,0.53,-179.95,0.92,1.71,-988.4,,,,,,,
3914018950,1492554153734,129.53,0.53,-179.93,1.53,0.12,-987.49,,,,,,,
3914018949,1492554153677,129.69,0.54,-179.91,0.31,0.12,-988.71,,,,,,,
3914018948,1492554153621,129.82,0.54,-179.89,3.17,-0.06,-987.73,,,,,,,
3914018947,1492554153564,129.91,0.54,-179.88,2.87,1.53,-985.41,,,,,,,
3914018946,1492554153507,129.96,0.54,-179.87,0.49,1.16,-987.61,,,,,,,
3914018945,1492554153447,129.98,0.55,-179.87,1.22,1.16,-986.88,,,,,,,
3914018944,1492554153392,129.95,0.55,-179.87,2.87,0.31,-988.65,,,,,,,
3914018943,1492554153335,129.86,0.55,-179.87,1.95,0.55,-983.4,,,,,,,
3914018942,1492554153277,129.75,0.55,-179.88,0.98,0.12,-984.31,,,,,,,
3914018941,1492554153222,129.61,0.54,-179.9,2.56,1.59,-987.73,,,,,,,
3914018940,1492554153165,129.43,0.54,-179.91,3.48,-0.67,-989.81,,,,,,,
3914018939,1492554153107,129.22,0.54,-179.94,1.71,-0.37,-982.67,,,,,,,
3914018938,1492554153050,129,0.54,-179.96,0.92,1.16,-988.95,,,,,,,
3914018937,1492554152993,128.79,0.53,-179.98,-0.85,1.77,-987.85,,,,,,,
3914018936,1492554152937,128.58,0.53,179.99,0.67,3.78,-984.92,,,,,,,
3914018935,1492554152880,128.36,0.52,179.97,1.46,1.1,-989.44,,,,,,,
3914018934,1492554152823,128.18,0.52,179.94,2.93,-0.37,-989.07,,,,,,,
3914018933,1492554152765,128.03,0.51,179.92,1.83,1.22,-987.98,,,,,,,
3914018932,1492554152708,127.9,0.51,179.9,0.18,1.83,-985.78,,,,,,,
3914018931,1492554152651,127.81,0.51,179.89,1.71,0,-985.9,,,,,,,
3914018930,1492554152595,127.76,0.51,179.88,0.18,0.79,-986.88,,,,,,,
3914018929,1492554152538,127.74,0.5,179.88,0.73,-0.79,-985.78,,,,,,,
3914018928,1492554152481,127.78,0.5,179.88,1.16,1.65,-986.15,,,,,,,
3914018927,1492554152425,127.86,0.51,179.88,1.16,1.22,-985.17,,,,,,,
3914018926,1492554152368,127.97,0.51,179.89,1.65,3.48,-991.39,,,,,,,
3914018925,1492554152311,128.12,0.51,179.91,1.04,0.31,-987.12,,,,,,,
3914018924,1492554152253,128.27,0.51,179.93,1.1,1.4,-985.96,,,,,,,
3914018923,1492554152196,128.48,0.51,179.95,-0.06,0.92,-990.48,,,,,,,
3914018922,1492554152139,128.71,0.52,179.98,1.65,1.22,-987.43,,,,,,,
3914018921,1492554152081,128.92,0.52,-180,2.2,0.55,-985.23,,,,,,,
3914018920,1492554152026,129.13,0.52,-179.97,-0.49,1.95,-987.06,,,,,,,
3914018919,1492554151969,129.33,0.52,-179.94,0,0.79,-988.53,,,,,,,
3914018918,1492554151911,129.51,0.53,-179.92,1.53,0.49,-989.14,,,,,,,
3914018917,1492554151854,129.68,0.54,-179.9,0.73,0.31,-987.06,,,,,,,
3914018916,1492554151799,129.8,0.54,-179.88,0.98,0.24,-987.3,,,,,,,
3914018915,1492554151741,129.89,0.54,-179.87,1.89,0.79,-986.39,,,,,,,
3914018914,1492554151684,129.93,0.54,-179.86,2.75,1.89,-986.27,,,,,,,
3914018913,1492554151629,129.94,0.55,-179.86,1.77,0.49,-989.44,,,,,,,
3914018912,1492554151571,129.91,0.55,-179.86,2.69,1.53,-987.67,,,,,,,
3914018911,1492554151514,129.83,0.55,-179.86,2.32,1.4,-987.55,,,,,,,
3914018910,1492554151459,129.73,0.55,-179.87,0.18,2.08,-987.98,,,,,,,
3914018909,1492554151401,129.56,0.55,-179.88,1.4,2.93,-984.56,,,,,,,
3914018908,1492554151346,129.39,0.54,-179.9,0.85,0.49,-986.08,,,,,,,
3914018907,1492554151289,129.18,0.54,-179.92,0.24,2.01,-989.62,,,,,,,
3914018906,1492554151231,128.98,0.54,-179.95,1.53,0.98,-988.89,,,,,,,
3914018905,1492554151174,128.76,0.53,-179.97,0.55,2.44,-988.65,,,,,,,
3914018904,1492554151119,128.53,0.53,-180,1.77,1.71,-988.83,,,,,,,
3914018903,1492554151061,128.32,0.53,179.97,2.14,0.92,-984.92,,,,,,,
3914018902,1492554151004,128.14,0.53,179.95,1.46,-0.12,-989.26,,,,,,,
3914018901,1492554150947,127.97,0.53,179.93,0.31,1.53,-987.06,,,,,,,
3914018900,1492554150889,127.86,0.52,179.91,0.43,0.18,-988.71,,,,,,,
3914018899,1492554150834,127.77,0.52,179.9,0.37,-0.24,-986.39,,,,,,,
3914018898,1492554150777,127.72,0.52,179.89,1.04,1.46,-989.75,,,,,,,
3914018897,1492554150719,127.73,0.52,179.88,-0.79,-0.85,-987.67,,,,,,,
3914018896,1492554150662,127.78,0.52,179.88,1.22,-1.34,-983.89,,,,,,,
3914018895,1492554150607,127.86,0.51,179.89,2.87,0,-990.23,,,,,,,
3914018894,1492554150549,127.96,0.52,179.9,0.61,1.53,-986.69,,,,,,,
3914018893,1492554150492,128.12,0.52,179.91,0.98,-1.1,-987.3,,,,,,,
3914018892,1492554150437,128.29,0.52,179.93,1.16,-0.12,-988.53,,,,,,,
3914018891,1492554150377,128.49,0.52,179.95,1.95,2.81,-985.23,,,,,,,
3914018890,1492554150320,128.72,0.52,179.98,3.48,2.32,-989.62,,,,,,,
3914018889,1492554150263,128.93,0.53,-180,2.01,1.34,-989.99,,,,,,,
3914018888,1492554150205,129.18,0.53,-179.97,2.26,2.14,-988.34,,,,,,,
3914018887,1492554150150,129.37,0.53,-179.95,1.28,2.56,-985.6,,,,,,,
3914018886,1492554150093,129.54,0.54,-179.92,1.89,1.71,-988.77,,,,,,,
3914018885,1492554150035,129.69,0.54,-179.9,0.55,1.16,-986.69,,,,,,,
3914018884,1492554149978,129.83,0.55,-179.89,1.65,0.12,-986.33,,,,,,,
3914018883,1492554149921,129.89,0.55,-179.87,1.83,-0.67,-988.89,,,,,,,
3914018882,1492554149863,129.94,0.55,-179.87,0.79,-0.49,-989.26,,,,,,,
3914018881,1492554149808,129.95,0.55,-179.86,2.81,0.55,-988.04,,,,,,,
3914018880,1492554149751,129.92,0.55,-179.87,0.12,0.73,-988.04,,,,,,,
3914018879,1492554149695,129.83,0.55,-179.87,2.44,1.04,-990.05,,,,,,,
3914018878,1492554149638,129.72,0.56,-179.88,2.56,2.08,-988.89,,,,,,,
3914018877,1492554149581,129.56,0.55,-179.89,1.46,0.67,-987.73,,,,,,,
3914018876,1492554149525,129.39,0.55,-179.91,1.4,0.49,-988.77,,,,,,,
3914018875,1492554149468,129.19,0.55,-179.93,-0.37,-0.06,-988.16,,,,,,,
3914018874,1492554149411,128.97,0.55,-179.96,1.22,-0.37,-989.26,,,,,,,
3914018873,1492554149353,128.75,0.55,-179.98,1.71,-0.24,-990.72,,,,,,,
3914018872,1492554149296,128.53,0.54,179.99,1.28,1.59,-985.17,,,,,,,
3914018871,1492554149239,128.34,0.54,179.97,-2.2,0.37,-987.92,,,,,,,
3914018870,1492554149183,128.16,0.54,179.94,1.46,-0.06,-990.05,,,,,,,
3914018869,1492554149126,127.99,0.54,179.92,0.67,0.85,-988.89,,,,,,,
3914018868,1492554149069,127.85,0.54,179.9,1.65,1.65,-986.82,,,,,,,
3914018867,1492554149011,127.76,0.53,179.89,0.43,-1.89,-987.61,,,,,,,
3914018866,1492554148954,127.72,0.53,179.88,0.55,0.55,-990.66,,,,,,,
3914018865,1492554148897,127.72,0.53,179.88,4.39,2.93,-989.56,,,,,,,
3914018864,1492554148841,127.77,0.53,179.88,2.87,0.31,-988.1,,,,,,,
3914018863,1492554148784,127.84,0.52,179.88,-0.37,1.95,-988.16,,,,,,,
3914018862,1492554148727,127.96,0.53,179.89,2.75,0.06,-989.5,,,,,,,
3914018861,1492554148669,128.11,0.53,179.91,1.53,0.85,-987.43,,,,,,,
3914018860,1492554148614,128.29,0.54,179.93,2.08,0.43,-987.79,,,,,,,
3914018859,1492554148557,128.49,0.54,179.95,1.59,1.59,-987.61,,,,,,,
3914018858,1492554148499,128.7,0.54,179.98,2.01,1.95,-988.53,,,,,,,
3914018857,1492554148442,128.93,0.54,-180,2.56,-0.24,-989.32,,,,,,,
3914018856,1492554148385,129.15,0.55,-179.97,1.65,0.31,-987.92,,,,,,,
3914018855,1492554148327,129.37,0.55,-179.94,0.98,-0.12,-987.3,,,,,,,
3914018854,1492554148272,129.56,0.55,-179.92,0.79,-0.31,-986.08,,,,,,,
3914018853,1492554148215,129.73,0.55,-179.9,1.53,1.1,-989.01,,,,,,,
3914018852,1492554148159,129.84,0.55,-179.88,1.71,0.85,-990.05,,,,,,,
3914018851,1492554148102,129.93,0.55,-179.86,2.44,0.98,-988.83,,,,,,,
3914018850,1492554148045,129.97,0.55,-179.86,0.37,2.01,-988.22,,,,,,,
3914018849,1492554147989,129.98,0.55,-179.85,1.1,0.85,-986.27,,,,,,,
3914018848,1492554147932,129.95,0.55,-179.85,0.98,0.12,-989.32,,,,,,,
3914018847,1492554147875,129.87,0.55,-179.86,1.71,0.37,-985.66,,,,,,,
3914018846,1492554147817,129.76,0.55,-179.87,0.31,2.2,-986.27,,,,,,,
3914018845,1492554147762,129.63,0.55,-179.89,0.85,1.16,-988.59,,,,,,,
3914018844,1492554147705,129.45,0.55,-179.91,0.67,-0.37,-986.69,,,,,,,
3914018843,1492554147647,129.25,0.54,-179.93,2.14,0.98,-987.18,,,,,,,
3914018842,1492554147592,129.05,0.54,-179.95,0.31,1.16,-986.08,,,,,,,
3914018841,1492554147533,128.83,0.53,-179.97,2.14,3.42,-986.27,,,,,,,
3914018840,1492554147477,128.62,0.53,-180,0.31,1.34,-987.24,,,,,,,
3914018839,1492554147420,128.41,0.53,179.98,0.67,-1.04,-989.26,,,,,,,
3914018838,1492554147363,128.23,0.53,179.96,1.1,1.65,-986.88,,,,,,,
3914018837,1492554147307,128.09,0.52,179.94,1.4,0.43,-991.09,,,,,,,
3914018836,1492554147250,127.96,0.52,179.92,1.53,0.98,-986.63,,,,,,,
3914018835,1492554147193,127.88,0.52,179.91,-0.55,0.98,-991.76,,,,,,,
3914018834,1492554147135,127.85,0.51,179.9,0.06,2.08,-987.98,,,,,,,
3914018833,1492554147080,127.85,0.51,179.89,3.05,0.61,-987.79,,,,,,,
3914018832,1492554147023,127.89,0.51,179.89,1.83,1.77,-986.02,,,,,,,
3914018831,1492554146965,127.97,0.52,179.9,-0.49,1.04,-988.04,,,,,,,
3914018830,1492554146908,128.09,0.52,179.91,0.85,2.14,-986.57,,,,,,,
3914018829,1492554146853,128.25,0.52,179.93,0.67,0.12,-987.73,,,,,,,
3914018828,1492554146795,128.41,0.52,179.95,1.65,0.55,-990.66,,,,,,,
3914018827,1492554146738,128.61,0.53,179.97,1.46,1.04,-992.25,,,,,,,
3914018826,1492554146681,128.81,0.53,180,2.56,1.53,-987.73,,,,,,,
3914018825,1492554146623,129.03,0.54,-179.98,1.71,2.14,-987.12,,,,,,,
3914018824,1492554146566,129.25,0.54,-179.95,0.73,0,-985.78,,,,,,,
3914018823,1492554146509,129.46,0.54,-179.92,0.43,1.71,-985.29,,,,,,,
3914018822,1492554146453,129.63,0.54,-179.9,1.46,1.53,-987.24,,,,,,,
3914018821,1492554146396,129.8,0.54,-179.88,2.5,0,-986.02,,,,,,,
3914018820,1492554146341,129.92,0.55,-179.86,-0.31,0,-986.69,,,,,,,
3914018819,1492554146283,130.01,0.55,-179.85,0.67,0.06,-989.69,,,,,,,
3914018818,1492554146226,130.04,0.55,-179.85,2.14,1.59,-991.94,,,,,,,
3914018817,1492554146171,130.05,0.55,-179.84,3.97,-0.61,-988.22,,,,,,,
3914018816,1492554146113,129.99,0.54,-179.84,1.83,3.11,-987.18,,,,,,,
3914018815,1492554146056,129.91,0.54,-179.84,3.3,0.43,-988.28,,,,,,,
3914018814,1492554146001,129.8,0.54,-179.86,-0.18,0.92,-986.39,,,,,,,
3914018813,1492554145943,129.64,0.54,-179.87,1.34,0.73,-989.2,,,,,,,
3914018812,1492554145886,129.45,0.54,-179.89,1.16,-0.31,-988.77,,,,,,,
3914018811,1492554145831,129.26,0.53,-179.92,-0.31,0.37,-985.84,,,,,,,
3914018810,1492554145773,129.04,0.53,-179.94,-0.24,0.61,-989.62,,,,,,,
3914018809,1492554145716,128.84,0.53,-179.97,-1.04,2.93,-986.94,,,,,,,
3914018808,1492554145659,128.63,0.52,-180,-0.37,2.14,-986.94,,,,,,,
3914018807,1492554145601,128.42,0.52,179.98,0.85,1.77,-990.91,,,,,,,
3914018806,1492554145544,128.24,0.51,179.95,1.22,0.79,-990.97,,,,,,,
3914018805,1492554145489,128.06,0.51,179.93,0.92,0.85,-989.62,,,,,,,
3914018804,1492554145431,127.94,0.51,179.92,1.1,1.22,-987,,,,,,,
3914018803,1492554145374,127.86,0.5,179.9,1.83,-0.24,-985.23,,,,,,,
3914018802,1492554145317,127.83,0.5,179.89,2.2,1.04,-987.24,,,,,,,
3914018801,1492554145261,127.83,0.5,179.89,4.15,0.24,-984.01,,,,,,,
3914018800,1492554145204,127.86,0.5,179.89,0.98,1.22,-988.16,,,,,,,
3914018799,1492554145149,127.97,0.5,179.9,-0.06,1.46,-986.21,,,,,,,
3914018798,1492554145091,128.1,0.5,179.91,0.73,0.79,-988.4,,,,,,,
3914018797,1492554145034,128.26,0.5,179.92,-0.98,2.44,-985.35,,,,,,,
3914018796,1492554144979,128.44,0.5,179.94,0.55,-0.06,-987.67,,,,,,,
3914018795,1492554144921,128.65,0.5,179.96,0.24,0.49,-989.56,,,,,,,
3914018794,1492554144864,128.86,0.5,179.99,1.04,1.04,-987.92,,,,,,,
3914018793,1492554144807,129.06,0.5,-179.98,2.26,1.77,-986.69,,,,,,,
3914018792,1492554144751,129.27,0.51,-179.96,0.92,1.89,-987.98,,,,,,,
3914018791,1492554144694,129.45,0.51,-179.93,0.24,2.93,-988.83,,,,,,,
3914018790,1492554144637,129.64,0.52,-179.9,2.26,-0.31,-991.03,,,,,,,
3914018789,1492554144581,129.79,0.52,-179.88,2.62,-0.06,-989.2,,,,,,,
3914018788,1492554144522,129.92,0.52,-179.87,1.53,0.73,-987.85,,,,,,,
3914018787,1492554144467,130.01,0.53,-179.85,1.46,1.28,-989.62,,,,,,,
3914018786,1492554144409,130.05,0.53,-179.84,0.79,0.24,-988.34,,,,,,,
3914018785,1492554144354,130.04,0.53,-179.84,3.05,0.85,-986.94,,,,,,,
3914018784,1492554144297,130.01,0.53,-179.84,0.37,-0.55,-988.83,,,,,,,
3914018783,1492554144241,129.92,0.53,-179.84,-0.31,1.83,-988.65,,,,,,,
3914018782,1492554144184,129.79,0.53,-179.85,0.98,1.34,-984.99,,,,,,,
3914018781,1492554144127,129.64,0.53,-179.87,2.5,1.71,-984.25,,,,,,,
3914018780,1492554144069,129.47,0.52,-179.89,1.89,2.08,-983.83,,,,,,,
3914018779,1492554144014,129.26,0.52,-179.91,0.12,2.38,-986.15,,,,,,,
3914018778,1492554143957,129.04,0.52,-179.93,0.61,0.31,-989.01,,,,,,,
3914018777,1492554143899,128.85,0.51,-179.96,1.83,0.55,-987.06,,,,,,,
3914018776,1492554143842,128.64,0.51,-179.98,1.65,-0.49,-986.02,,,,,,,
3914018775,1492554143785,128.43,0.5,179.99,1.71,1.77,-987.55,,,,,,,
3914018774,1492554143729,128.26,0.5,179.97,2.44,1.34,-986.39,,,,,,,
3914018773,1492554143672,128.11,0.49,179.94,1.28,0.43,-984.8,,,,,,,
3914018772,1492554143615,127.98,0.49,179.93,1.34,-0.73,-986.27,,,,,,,
3914018771,1492554143559,127.9,0.48,179.91,1.04,2.01,-986.82,,,,,,,
3914018770,1492554143502,127.85,0.48,179.9,0.85,0.43,-987.61,,,,,,,
3914018769,1492554143445,127.84,0.48,179.9,1.53,2.87,-988.71,,,,,,,
3914018768,1492554143387,127.88,0.48,179.91,1.1,1.16,-988.1,,,,,,,
3914018767,1492554143330,127.98,0.48,179.91,-0.31,0.55,-986.82,,,,,,,
3914018766,1492554143275,128.1,0.49,179.92,1.1,-0.98,-985.78,,,,,,,
3914018765,1492554143217,128.26,0.49,179.94,1.16,-0.06,-987.3,,,,,,,
3914018764,1492554143162,128.43,0.5,179.96,0.24,0.55,-989.14,,,,,,,
3914018763,1492554143105,128.63,0.5,179.98,1.1,3.42,-988.89,,,,,,,
3914018762,1492554143047,128.84,0.51,-179.99,0.55,-0.43,-987.43,,,,,,,
3914018761,1492554142990,129.07,0.51,-179.97,0.61,-1.34,-989.07,,,,,,,
3914018760,1492554142933,129.27,0.51,-179.94,2.08,-0.31,-985.84,,,,,,,
3914018759,1492554142875,129.47,0.52,-179.92,0.55,1.46,-986.76,,,,,,,
3914018758,1492554142820,129.64,0.52,-179.9,1.04,-1.28,-989.81,,,,,,,
3914018757,1492554142763,129.79,0.52,-179.88,0.73,1.1,-988.46,,,,,,,
3914018756,1492554142705,129.91,0.52,-179.86,2.32,2.87,-989.56,,,,,,,
3914018755,1492554142648,129.98,0.53,-179.85,1.28,2.44,-991.21,,,,,,,
3914018754,1492554142593,130.01,0.53,-179.84,0.12,1.1,-984.86,,,,,,,
3914018753,1492554142535,130.02,0.53,-179.84,-0.61,0.92,-987,,,,,,,
3914018752,1492554142478,129.98,0.53,-179.84,0.98,1.65,-987.37,,,,,,,
3914018751,1492554142421,129.89,0.53,-179.84,0.73,0.31,-989.26,,,,,,,
3914018750,1492554142365,129.78,0.53,-179.85,1.46,1.83,-986.88,,,,,,,
3914018749,1492554142308,129.62,0.53,-179.87,1.04,-0.61,-984.38,,,,,,,
3914018748,1492554142251,129.43,0.53,-179.89,2.5,1.28,-987.79,,,,,,,
3914018747,1492554142193,129.22,0.52,-179.91,-2.01,1.71,-990.78,,,,,,,
3914018746,1492554142138,129,0.52,-179.94,0.12,3.78,-986.33,,,,,,,
3914018745,1492554142081,128.79,0.51,-179.97,0.73,3.17,-987.24,,,,,,,
3914018744,1492554142023,128.58,0.51,-179.99,2.5,1.53,-993.47,,,,,,,
3914018743,1492554141966,128.38,0.51,179.98,2.5,-0.31,-990.97,,,,,,,
3914018742,1492554141911,128.2,0.5,179.96,0,1.65,-987.18,,,,,,,
3914018741,1492554141853,128.05,0.5,179.94,1.34,0.85,-986.33,,,,,,,
3914018740,1492554141798,127.94,0.5,179.92,0.24,1.34,-987.37,,,,,,,
3914018739,1492554141741,127.86,0.5,179.91,2.62,1.46,-986.69,,,,,,,
3914018738,1492554141683,127.82,0.49,179.9,-0.24,2.2,-987.92,,,,,,,
3914018737,1492554141628,127.81,0.49,179.89,1.4,0.31,-986.33,,,,,,,
3914018736,1492554141571,127.87,0.49,179.89,1.1,2.87,-986.08,,,,,,,
3914018735,1492554141514,127.95,0.49,179.9,2.5,0.67,-989.32,,,,,,,
3914018734,1492554141458,128.06,0.5,179.91,1.59,-0.85,-988.22,,,,,,,
3914018733,1492554141401,128.22,0.5,179.93,-0.18,2.2,-984.86,,,,,,,
3914018732,1492554141344,128.4,0.5,179.94,1.89,0.67,-985.84,,,,,,,
3914018731,1492554141288,128.59,0.51,179.97,1.4,0.12,-989.32,,,,,,,
3914018730,1492554141231,128.8,0.51,179.99,0.92,-0.12,-990.3,,,,,,,
3914018729,1492554141174,129.01,0.51,-179.98,-1.34,-0.85,-987.98,,,,,,,
3914018728,1492554141116,129.22,0.52,-179.95,1.71,1.04,-989.87,,,,,,,
3914018727,1492554141059,129.43,0.52,-179.92,1.95,1.77,-988.28,,,,,,,
3914018726,1492554141004,129.6,0.52,-179.9,2.08,-0.49,-988.89,,,,,,,
3914018725,1492554140946,129.76,0.53,-179.88,1.1,0.18,-987.06,,,,,,,
3914018724,1492554140889,129.86,0.53,-179.86,0.06,3.23,-986.76,,,,,,,
3914018723,1492554140834,129.94,0.53,-179.84,1.71,-0.37,-988.65,,,,,,,
3914018722,1492554140776,130.01,0.54,-179.84,0.92,1.34,-987.92,,,,,,,
3914018721,1492554140721,130,0.54,-179.84,1.04,0.73,-987,,,,,,,
3914018720,1492554140664,129.96,0.53,-179.84,2.5,-0.24,-988.59,,,,,,,
3914018719,1492554140606,129.87,0.53,-179.85,-0.92,1.04,-986.21,,,,,,,
3914018718,1492554140549,129.76,0.53,-179.85,0.92,0.24,-987.98,,,,,,,
3914018717,1492554140494,129.62,0.53,-179.87,1.1,2.62,-988.4,,,,,,,
3914018716,1492554140436,129.44,0.52,-179.89,1.04,0.06,-985.66,,,,,,,
3914018715,1492554140381,129.25,0.52,-179.91,1.4,0.55,-988.28,,,,,,,
3914018714,1492554140324,129.04,0.52,-179.94,2.93,1.83,-986.94,,,,,,,
3914018713,1492554140266,128.82,0.52,-179.96,2.5,0.43,-989.75,,,,,,,
3914018712,1492554140209,128.61,0.51,-179.99,0.55,-0.12,-988.04,,,,,,,
3914018711,1492554140154,128.41,0.5,179.98,2.01,0.61,-987.37,,,,,,,
3914018710,1492554140094,128.22,0.5,179.95,1.46,1.89,-988.59,,,,,,,
3914018709,1492554140037,128.07,0.5,179.93,1.46,2.26,-989.69,,,,,,,
3914018708,1492554139982,127.93,0.49,179.92,1.59,0.55,-990.11,,,,,,,
3914018707,1492554139924,127.86,0.49,179.9,1.1,-0.06,-986.45,,,,,,,
3914018706,1492554139867,127.82,0.49,179.89,1.28,-0.06,-989.01,,,,,,,
3914018705,1492554139812,127.84,0.49,179.89,0,1.28,-988.1,,,,,,,
3914018704,1492554139754,127.89,0.49,179.89,0.73,2.5,-987.06,,,,,,,
3914018703,1492554139697,127.97,0.49,179.89,0.67,1.4,-988.4,,,,,,,
3914018702,1492554139642,128.07,0.49,179.91,-0.79,1.71,-991.27,,,,,,,
3914018701,1492554139584,128.23,0.49,179.92,1.28,-0.49,-986.21,,,,,,,
3914018700,1492554139527,128.43,0.49,179.94,1.28,0.31,-989.99,,,,,,,
3914018699,1492554139470,128.64,0.49,179.97,1.22,1.71,-985.72,,,,,,,
3914018698,1492554139412,128.86,0.5,179.99,2.56,0.85,-989.07,,,,,,,
3914018697,1492554139355,129.07,0.5,-179.98,0.43,0.67,-988.4,,,,,,,
3914018696,1492554139298,129.28,0.51,-179.96,0.31,3.11,-988.34,,,,,,,
3914018695,1492554139242,129.48,0.51,-179.93,1.4,0.85,-988.59,,,,,,,
3914018694,1492554139185,129.66,0.51,-179.91,2.08,1.89,-985.78,,,,,,,
3914018693,1492554139128,129.81,0.52,-179.89,1.65,0,-986.69,,,,,,,
3914018692,1492554139070,129.92,0.52,-179.87,0.61,1.4,-985.84,,,,,,,
3914018691,1492554139015,130.01,0.52,-179.85,2.2,4.21,-988.53,,,,,,,
3914018690,1492554138958,130.05,0.52,-179.85,2.14,0.43,-988.71,,,,,,,
3914018689,1492554138902,130.07,0.52,-179.84,1.04,0.79,-988.53,,,,,,,
3914018688,1492554138845,130.02,0.52,-179.85,0.79,1.83,-987.3,,,,,,,
3914018687,1492554138788,129.94,0.52,-179.86,-0.12,1.95,-989.2,,,,,,,
3914018686,1492554138732,129.8,0.52,-179.87,0.85,1.77,-987.18,,,,,,,
3914018685,1492554138675,129.64,0.52,-179.88,0.49,1.22,-987.18,,,,,,,
3914018684,1492554138618,129.44,0.52,-179.9,1.53,3.23,-988.71,,,,,,,
3914018683,1492554138562,129.21,0.52,-179.92,0.79,0.85,-987.49,,,,,,,
3914018682,1492554138505,129,0.51,-179.95,0.24,3.17,-989.56,,,,,,,
3914018681,1492554138448,128.78,0.51,-179.98,-1.22,2.32,-987.37,,,,,,,
3914018680,1492554138392,128.56,0.51,179.99,0.73,0.49,-989.87,,,,,,,
3914018679,1492554138335,128.35,0.51,179.97,-0.73,-1.16,-985.35,,,,,,,
3914018678,1492554138278,128.17,0.5,179.95,0.61,2.75,-987,,,,,,,
3914018677,1492554138218,128.01,0.5,179.92,1.59,1.71,-988.46,,,,,,,
3914018676,1492554138163,127.89,0.5,179.91,-1.04,0.43,-988.34,,,,,,,
3914018675,1492554138106,127.8,0.5,179.89,2.38,-1.22,-983.76,,,,,,,
3914018674,1492554138050,127.75,0.5,179.88,-0.18,-0.92,-988.1,,,,,,,
3914018673,1492554137993,127.76,0.5,179.87,-0.85,0.98,-990.17,,,,,,,
3914018672,1492554137936,127.81,0.5,179.87,0.61,0.49,-986.76,,,,,,,
3914018671,1492554137878,127.87,0.5,179.88,-0.06,-1.22,-985.9,,,,,,,
3914018670,1492554137823,127.98,0.5,179.89,1.46,0.31,-987.92,,,,,,,
3914018669,1492554137766,128.14,0.5,179.91,1.71,-1.71,-988.77,,,,,,,
3914018668,1492554137708,128.33,0.5,179.93,2.01,0.18,-985.78,,,,,,,
3914018667,1492554137651,128.53,0.5,179.95,-0.24,0.73,-986.15,,,,,,,
3914018666,1492554137596,128.73,0.51,179.98,1.89,0,-987.3,,,,,,,
3914018665,1492554137538,128.95,0.51,-180,1.65,2.44,-988.53,,,,,,,
3914018664,1492554137481,129.18,0.51,-179.97,1.34,2.81,-984.25,,,,,,,
3914018663,1492554137424,129.39,0.51,-179.94,1.04,0.06,-985.11,,,,,,,
3914018662,1492554137366,129.58,0.52,-179.92,1.77,1.65,-987.18,,,,,,,
3914018661,1492554137311,129.75,0.51,-179.9,0.73,2.26,-987,,,,,,,
3914018660,1492554137254,129.86,0.52,-179.88,4.64,2.26,-989.32,,,,,,,
3914018659,1492554137196,129.94,0.52,-179.87,2.99,0.06,-986.82,,,,,,,
3914018658,1492554137141,130,0.52,-179.86,1.22,1.71,-988.95,,,,,,,
3914018657,1492554137084,129.99,0.52,-179.86,0.18,1.1,-989.75,,,,,,,
3914018656,1492554137026,129.93,0.53,-179.86,0.92,0.98,-991.27,,,,,,,
3914018655,1492554136971,129.85,0.52,-179.87,0.49,0.18,-987,,,,,,,
3914018654,1492554136914,129.71,0.53,-179.88,1.28,1.16,-990.36,,,,,,,
3914018653,1492554136856,129.56,0.52,-179.89,3.11,-0.31,-987.98,,,,,,,
3914018652,1492554136801,129.37,0.52,-179.91,0.18,2.2,-985.17,,,,,,,
3914018651,1492554136744,129.17,0.52,-179.93,0.73,-0.18,-990.17,,,,,,,
3914018650,1492554136686,128.96,0.52,-179.96,2.75,1.77,-990.05,,,,,,,
3914018649,1492554136629,128.76,0.51,-179.99,0.24,1.22,-985.78,,,,,,,
3914018648,1492554136572,128.55,0.51,179.99,0.85,1.83,-987.43,,,,,,,
3914018647,1492554136514,128.34,0.51,179.96,1.04,1.34,-989.81,,,,,,,
3914018646,1492554136459,128.15,0.5,179.94,0.24,-0.61,-988.46,,,,,,,
3914018645,1492554136402,128,0.5,179.92,0.98,1.77,-987,,,,,,,
3914018644,1492554136344,127.86,0.5,179.91,1.71,0.43,-987.24,,,,,,,
3914018643,1492554136287,127.79,0.5,179.89,0.49,0.61,-988.16,,,,,,,
3914018642,1492554136232,127.75,0.5,179.88,2.62,-0.98,-986.45,,,,,,,
3914018641,1492554136174,127.74,0.5,179.88,-0.67,-0.55,-989.01,,,,,,,
3914018640,1492554136117,127.77,0.5,179.88,0.92,-1.16,-987.55,,,,,,,
3914018639,1492554136062,127.84,0.5,179.89,1.89,0.06,-986.02,,,,,,,
3914018638,1492554136004,127.98,0.5,179.9,1.22,0.85,-988.1,,,,,,,
3914018637,1492554135947,128.13,0.5,179.91,1.22,0.18,-989.2,,,,,,,
3914018636,1492554135892,128.3,0.51,179.93,0.85,2.01,-983.7,,,,,,,
3914018635,1492554135834,128.5,0.51,179.96,0.79,2.01,-986.27,,,,,,,
