ID,TM,YW,PT,RL,AX,AY,AZ,QW,QX,QY,QZ,MX,MY,MZ
3783809,1492543854411,-3.73,3.39,90.47,69.03,977.91,-28.44,,,,,,,
3783808,1492543854362,-3.59,3.23,90.49,69.27,975.95,-31.13,,,,,,,
3783807,1492543854311,-3.5,3.14,90.5,70.98,979.13,-25.27,,,,,,,
3783806,1492543854261,-3.47,3.1,90.51,68.54,976.44,-24.05,,,,,,,
3783805,1492543854210,-3.49,3.12,90.51,64.88,982.3,-31.37,,,,,,,
3783804,1492543854161,-3.56,3.21,90.49,63.66,977.42,-25.27,,,,,,,
3783803,1492543854112,-3.69,3.35,90.47,68.3,978.15,-21.12,,,,,,,
3783802,1492543854061,-3.87,3.55,90.45,66.59,980.35,-29.91,,,,,,,
3783801,1492543854012,-4.09,3.79,90.41,70.25,976.68,-30.64,,,,,,,
3783800,1492543853960,-4.35,4.08,90.37,71.72,981.32,-27.47,,,,,,,
3783799,1492543853911,-4.64,4.4,90.33,63.17,978.15,-30.4,,,,,,,
3783798,1492543853860,-4.95,4.75,90.29,67.08,979.37,-30.15,,,,,,,
3783797,1492543853811,-5.27,5.1,90.24,70.98,977.17,-23.32,,,,,,,
3783796,1492543853762,-5.59,5.45,90.19,66.83,980.35,-27.71,,,,,,,
3783795,1492543853711,-5.91,5.8,90.15,71.72,979.86,-34.06,,,,,,,
3783794,1492543853661,-6.2,6.13,90.1,70.5,980.1,-31.13,,,,,,,
3783793,1492543853610,-6.47,6.43,90.06,67.81,978.15,-32.84,,,,,,,
3783792,1492543853561,-6.71,6.69,90.03,69.52,978.15,-22.09,,,,,,,
3783791,1492543853510,-6.9,6.91,90,66.83,976.44,-29.17,,,,,,,
3783790,1492543853461,-7.06,7.07,89.98,65.37,977.17,-28.93,,,,,,,
3783789,1492543853412,-7.15,7.18,89.96,64.64,976.2,-29.17,,,,,,,
3783788,1492543853360,-7.2,7.23,89.96,69.76,982.54,-28.44,,,,,,,
3783787,1492543853311,-7.19,7.21,89.96,65.61,981.57,-33.57,,,,,,,
3783786,1492543853260,-7.12,7.14,89.97,64.39,981.57,-23.07,,,,,,,
3783785,1492543853211,-7,7.01,89.99,65.86,979.13,-26.73,,,,,,,
3783784,1492543853162,-6.83,6.82,90.01,69.03,977.66,-35.77,,,,,,,
3783783,1492543853110,-6.61,6.58,90.04,64.88,979.61,-24.05,,,,,,,
3783782,1492543853061,-6.36,6.3,90.08,68.05,979.61,-23.56,,,,,,,
3783781,1492543853010,-6.08,5.99,90.12,67.57,983.28,-23.07,,,,,,,
3783780,1492543852961,-5.77,5.65,90.17,68.05,981.81,-29.66,,,,,,,
3783779,1492543852910,-5.45,5.3,90.21,66.1,981.08,-27.95,,,,,,,
3783778,1492543852861,-5.13,4.94,90.26,66.59,982.06,-28.44,,,,,,,
3783777,1492543852811,-4.81,4.59,90.31,69.76,977.17,-25.27,,,,,,,
3783776,1492543852760,-4.51,4.26,90.36,70.98,980.1,-31.37,,,,,,,
3783775,1492543852711,-4.24,3.95,90.4,68.3,981.08,-24.29,,,,,,,
3783774,1492543852660,-3.99,3.68,90.43,68.54,979.61,-25.51,,,,,,,
3783773,1492543852611,-3.79,3.46,90.46,69.03,978.88,-26.25,,,,,,,
3783772,1492543852560,-3.63,3.28,90.49,66.59,979.37,-26.73,,,,,,,
3783771,1492543852510,-3.52,3.16,90.5,71.23,979.61,-32.1,,,,,,,
3783770,1492543852461,-3.47,3.1,90.51,66.83,973.51,-29.66,,,,,,,
3783769,1492543852410,-3.47,3.1,90.51,61.46,978.64,-27.47,,,,,,,
3783768,1492543852361,-3.53,3.16,90.51,68.79,978.39,-29.66,,,,,,,
3783767,1492543852310,-3.65,3.29,90.5,65.37,981.32,-30.88,,,,,,,
3783766,1492543852261,-3.8,3.47,90.47,66.35,979.13,-26.98,,,,,,,
3783765,1492543852209,-4.01,3.69,90.45,67.32,983.28,-28.93,,,,,,,
3783764,1492543852160,-4.26,3.97,90.41,68.79,980.83,-24.54,,,,,,,
3783763,1492543852111,-4.54,4.28,90.37,64.88,979.13,-26.98,,,,,,,
3783762,1492543852060,-4.85,4.61,90.33,63.9,981.08,-24.54,,,,,,,
3783761,1492543852011,-5.16,4.97,90.28,65.12,977.17,-27.71,,,,,,,
3783760,1492543851959,-5.49,5.33,90.23,68.79,979.61,-27.71,,,,,,,
3783759,1492543851910,-5.81,5.68,90.18,70.25,979.37,-25.02,,,,,,,
3783758,1492543851861,-6.11,6.01,90.13,69.76,978.39,-28.2,,,,,,,
3783757,1492543851810,-6.39,6.33,90.09,66.59,983.28,-28.93,,,,,,,
3783756,1492543851761,-6.64,6.6,90.05,69.27,981.81,-23.56,,,,,,,
3783755,1492543851710,-6.85,6.84,90.02,69.03,975.22,-30.4,,,,,,,
3783754,1492543851660,-7.01,7.02,89.99,70.74,979.37,-27.22,,,,,,,
3783753,1492543851609,-7.14,7.15,89.98,68.3,978.15,-27.22,,,,,,,
3783752,1492543851560,-7.2,7.22,89.97,67.81,978.39,-26.98,,,,,,,
3783751,1492543851511,-7.21,7.23,89.97,65.37,981.57,-27.71,,,,,,,
3783750,1492543851460,-7.16,7.18,89.98,66.35,977.91,-30.64,,,,,,,
3783749,1492543851411,-7.05,7.06,89.99,68.05,974.49,-29.66,,,,,,,
3783748,1492543851359,-6.9,6.89,90.01,71.72,982.54,-29.17,,,,,,,
3783747,1492543851310,-6.69,6.67,90.03,66.59,977.66,-24.29,,,,,,,
3783746,1492543851259,-6.45,6.4,90.07,66.83,979.13,-28.69,,,,,,,
3783745,1492543851210,-6.18,6.1,90.11,67.32,978.64,-25.51,,,,,,,
3783744,1492543851161,-5.88,5.77,90.16,66.59,978.39,-28.93,,,,,,,
3783743,1492543851110,-5.57,5.42,90.21,67.81,982.54,-22.09,,,,,,,
3783742,1492543851060,-5.24,5.06,90.26,67.81,979.61,-34.06,,,,,,,
3783741,1492543851009,-4.92,4.71,90.31,66.59,981.81,-29.66,,,,,,,
3783740,1492543850960,-4.61,4.36,90.35,69.52,978.64,-24.78,,,,,,,
3783739,1492543850909,-4.33,4.05,90.4,63.9,977.17,-26.73,,,,,,,
3783738,1492543850860,-4.07,3.76,90.43,64.39,979.61,-31.37,,,,,,,
3783737,1492543850811,-3.85,3.51,90.47,64.64,976.44,-32.59,,,,,,,
3783736,1492543850759,-3.67,3.32,90.49,66.35,976.44,-26.25,,,,,,,
3783735,1492543850710,-3.55,3.18,90.51,64.64,979.37,-27.71,,,,,,,
3783734,1492543850659,-3.48,3.1,90.52,67.57,976.44,-23.8,,,,,,,
3783733,1492543850610,-3.46,3.08,90.53,64.64,981.81,-29.91,,,,,,,
3783732,1492543850561,-3.5,3.13,90.52,70.5,979.13,-30.15,,,,,,,
3783731,1492543850509,-3.59,3.23,90.51,70.01,984.74,-30.15,,,,,,,
3783730,1492543850460,-3.74,3.39,90.49,64.64,979.37,-23.56,,,,,,,
3783729,1492543850409,-3.94,3.61,90.46,68.79,978.88,-28.69,,,,,,,
3783728,1492543850360,-4.17,3.87,90.43,68.3,982.3,-32.1,,,,,,,
3783727,1492543850309,-4.44,4.16,90.4,66.35,980.35,-27.47,,,,,,,
3783726,1492543850260,-4.74,4.49,90.35,65.86,979.86,-26.98,,,,,,,
3783725,1492543850210,-5.05,4.83,90.3,68.3,980.35,-28.2,,,,,,,
3783724,1492543850159,-5.37,5.19,90.25,69.52,981.57,-28.93,,,,,,,
3783723,1492543850110,-5.7,5.55,90.2,65.12,974,-32.1,,,,,,,
3783722,1492543850059,-6.01,5.9,90.16,69.52,982.06,-33.81,,,,,,,
3783721,1492543850010,-6.3,6.22,90.11,64.15,977.91,-27.71,,,,,,,
3783720,1492543849959,-6.57,6.51,90.07,65.37,982.06,-29.17,,,,,,,
3783719,1492543849909,-6.8,6.77,90.04,66.1,976.44,-25.02,,,,,,,
3783718,1492543849860,-6.99,6.98,90.02,66.35,979.37,-26,,,,,,,
3783717,1492543849809,-7.12,7.13,90,67.81,977.42,-28.93,,,,,,,
3783716,1492543849760,-7.21,7.22,89.99,69.52,979.37,-29.91,,,,,,,
3783715,1492543849709,-7.23,7.25,89.98,66.59,980.59,-25.27,,,,,,,
3783714,1492543849660,-7.2,7.22,89.98,66.35,977.91,-33.57,,,,,,,
3783713,1492543849608,-7.12,7.13,89.99,65.86,979.86,-22.58,,,,,,,
3783712,1492543849559,-6.99,6.98,90.01,71.23,979.86,-29.66,,,,,,,
3783711,1492543849510,-6.81,6.78,90.04,67.81,982.3,-28.2,,,,,,,
3783710,1492543849459,-6.58,6.53,90.07,69.03,984.74,-31.62,,,,,,,
3783709,1492543849410,-6.31,6.23,90.11,69.52,981.57,-25.76,,,,,,,
3783708,1492543849359,-6.02,5.91,90.16,63.66,978.64,-31.62,,,,,,,
3783707,1492543849309,-5.7,5.56,90.2,64.88,978.39,-23.07,,,,,,,
3783706,1492543849260,-5.37,5.2,90.24,68.05,983.28,-26.25,,,,,,,
3783705,1492543849209,-5.05,4.84,90.29,62.93,981.08,-29.17,,,,,,,
3783704,1492543849160,-4.74,4.5,90.34,64.39,978.39,-25.51,,,,,,,
3783703,1492543849109,-4.44,4.17,90.39,67.81,977.17,-28.2,,,,,,,
3783702,1492543849060,-4.17,3.87,90.43,64.88,976.68,-27.95,,,,,,,
3783701,1492543849008,-3.94,3.61,90.46,65.12,977.42,-27.47,,,,,,,
3783700,1492543848959,-3.74,3.4,90.49,65.12,980.83,-28.93,,,,,,,
3783699,1492543848910,-3.59,3.23,90.51,70.25,975.95,-28.69,,,,,,,
3783698,1492543848859,-3.5,3.13,90.53,65.37,975.71,-33.33,,,,,,,
3783697,1492543848810,-3.46,3.09,90.53,66.1,980.83,-23.32,,,,,,,
3783696,1492543848758,-3.47,3.11,90.52,68.79,977.91,-25.76,,,,,,,
3783695,1492543848709,-3.55,3.18,90.51,68.79,974.73,-28.93,,,,,,,
3783694,1492543848658,-3.67,3.32,90.5,66.83,980.35,-24.54,,,,,,,
3783693,1492543848609,-3.85,3.52,90.47,67.08,978.88,-25.51,,,,,,,
3783692,1492543848560,-4.07,3.76,90.44,67.08,983.28,-26,,,,,,,
3783691,1492543848509,-4.33,4.05,90.4,70.74,979.37,-33.08,,,,,,,
3783690,1492543848459,-4.61,4.37,90.35,70.5,980.1,-18.92,,,,,,,
3783689,1492543848408,-4.92,4.71,90.3,67.81,980.59,-24.05,,,,,,,
3783688,1492543848359,-5.25,5.07,90.25,65.61,981.81,-27.22,,,,,,,
3783687,1492543848308,-5.57,5.43,90.2,66.1,979.61,-32.84,,,,,,,
3783686,1492543848259,-5.88,5.78,90.15,68.05,980.83,-21.36,,,,,,,
3783685,1492543848210,-6.18,6.11,90.1,67.57,982.06,-27.22,,,,,,,
3783684,1492543848158,-6.45,6.41,90.06,69.52,979.37,-30.4,,,,,,,
3783683,1492543848109,-6.7,6.68,90.02,67.08,978.39,-27.71,,,,,,,
3783682,1492543848058,-6.9,6.91,89.99,65.12,980.83,-25.27,,,,,,,
3783681,1492543848009,-7.06,7.08,89.97,65.86,981.32,-29.17,,,,,,,
3783680,1492543847960,-7.16,7.19,89.95,62.93,975.71,-31.13,,,,,,,
3783679,1492543847909,-7.22,7.25,89.95,66.35,977.42,-31.13,,,,,,,
3783678,1492543847859,-7.21,7.24,89.96,70.01,978.39,-31.13,,,,,,,
3783677,1492543847808,-7.14,7.17,89.96,67.08,982.3,-27.47,,,,,,,
3783676,1492543847759,-7.03,7.04,89.97,66.59,977.66,-36.74,,,,,,,
3783675,1492543847708,-6.86,6.86,90,64.39,978.15,-28.2,,,,,,,
3783674,1492543847659,-6.65,6.62,90.04,65.86,982.79,-24.05,,,,,,,
3783673,1492543847610,-6.4,6.34,90.08,66.83,981.32,-26.73,,,,,,,
3783672,1492543847558,-6.11,6.03,90.12,66.35,982.06,-26.49,,,,,,,
3783671,1492543847509,-5.8,5.69,90.16,64.39,982.3,-25.27,,,,,,,
3783670,1492543847458,-5.48,5.33,90.21,65.12,978.64,-26.73,,,,,,,
3783669,1492543847409,-5.15,4.97,90.26,64.64,981.57,-34.3,,,,,,,
3783668,1492543847358,-4.83,4.62,90.31,65.37,979.61,-28.2,,,,,,,
3783667,1492543847308,-4.53,4.28,90.35,65.61,977.42,-28.93,,,,,,,
3783666,1492543847259,-4.24,3.97,90.39,68.05,981.57,-33.33,,,,,,,
3783665,1492543847208,-3.99,3.69,90.43,66.1,979.86,-23.07,,,,,,,
3783664,1492543847159,-3.78,3.46,90.46,66.83,982.3,-27.95,,,,,,,
3783663,1492543847108,-3.61,3.28,90.48,64.88,980.1,-25.27,,,,,,,
3783662,1492543847059,-3.49,3.15,90.49,71.47,977.66,-27.22,,,,,,,
3783661,1492543847009,-3.43,3.09,90.5,67.57,975.22,-25.27,,,,,,,
3783660,1492543846958,-3.43,3.08,90.5,65.86,978.88,-24.29,,,,,,,
3783659,1492543846909,-3.49,3.14,90.49,66.83,978.88,-32.1,,,,,,,
3783658,1492543846858,-3.59,3.26,90.48,68.54,978.39,-28.2,,,,,,,
3783657,1492543846809,-3.75,3.43,90.46,65.37,975.95,-29.17,,,,,,,
3783656,1492543846758,-3.96,3.65,90.43,66.59,982.06,-33.33,,,,,,,
3783655,1492543846708,-4.2,3.92,90.4,64.39,981.32,-31.86,,,,,,,
3783654,1492543846659,-4.48,4.23,90.36,72.2,978.64,-31.86,,,,,,,
3783653,1492543846608,-4.79,4.57,90.31,66.1,981.08,-28.93,,,,,,,
3783652,1492543846559,-5.11,4.92,90.27,65.61,981.81,-26,,,,,,,
3783651,1492543846508,-5.43,5.28,90.22,70.01,980.1,-28.93,,,,,,,
3783650,1492543846459,-5.75,5.64,90.16,67.81,982.3,-23.56,,,,,,,
3783649,1492543846407,-6.06,5.98,90.11,66.1,979.61,-30.88,,,,,,,
3783648,1492543846358,-6.35,6.3,90.07,64.64,976.93,-30.64,,,,,,,
3783647,1492543846309,-6.61,6.59,90.03,66.59,979.37,-30.15,,,,,,,
3783646,1492543846258,-6.83,6.83,90,68.54,975.95,-24.29,,,,,,,
3783645,1492543846209,-7.01,7.02,89.98,63.17,982.54,-27.22,,,,,,,
3783644,1492543846157,-7.13,7.16,89.95,67.08,976.93,-27.95,,,,,,,
3783643,1492543846108,-7.19,7.23,89.94,68.54,976.93,-32.1,,,,,,,
3783642,1492543846059,-7.2,7.25,89.94,68.79,977.42,-26,,,,,,,
3783641,1492543846008,-7.16,7.2,89.94,62.19,979.13,-29.17,,,,,,,
3783640,1492543845959,-7.06,7.09,89.96,68.54,978.15,-28.69,,,,,,,
3783639,1492543845908,-6.91,6.93,89.98,68.05,980.35,-24.54,,,,,,,
3783638,1492543845858,-6.71,6.71,90.01,66.83,980.59,-27.95,,,,,,,
3783637,1492543845807,-6.47,6.44,90.05,65.86,978.39,-21.61,,,,,,,
3783636,1492543845758,-6.2,6.14,90.09,64.64,983.03,-23.56,,,,,,,
3783635,1492543845709,-5.89,5.8,90.13,71.96,978.88,-26.98,,,,,,,
3783634,1492543845658,-5.58,5.45,90.18,67.81,977.66,-29.91,,,,,,,
3783633,1492543845609,-5.26,5.09,90.24,67.57,980.1,-24.78,,,,,,,
3783632,1492543845557,-4.93,4.73,90.29,68.79,977.42,-29.66,,,,,,,
3783631,1492543845508,-4.62,4.38,90.34,64.39,984.25,-31.86,,,,,,,
3783630,1492543845457,-4.32,4.06,90.38,70.01,979.61,-31.62,,,,,,,
3783629,1492543845408,-4.06,3.77,90.42,70.5,974.24,-33.57,,,,,,,
3783628,1492543845359,-3.83,3.52,90.46,62.93,975.95,-26.73,,,,,,,
3783627,1492543845308,-3.65,3.31,90.48,68.54,981.81,-28.2,,,,,,,
3783626,1492543845258,-3.51,3.16,90.5,72.45,975.95,-30.64,,,,,,,
3783625,1492543845207,-3.43,3.08,90.51,66.1,981.32,-28.2,,,,,,,
3783624,1492543845158,-3.41,3.05,90.51,67.32,980.1,-27.22,,,,,,,
3783623,1492543845107,-3.44,3.09,90.51,67.57,977.91,-22.09,,,,,,,
3783622,1492543845058,-3.53,3.18,90.49,65.12,975.22,-29.42,,,,,,,
3783621,1492543845009,-3.67,3.34,90.47,63.66,982.06,-29.66,,,,,,,
3783620,1492543844957,-3.86,3.55,90.45,67.57,976.68,-31.62,,,,,,,
3783619,1492543844908,-4.09,3.81,90.42,66.35,984.01,-27.95,,,,,,,
3783618,1492543844857,-4.37,4.11,90.38,64.88,983.28,-31.86,,,,,,,
3783617,1492543844808,-4.67,4.44,90.33,66.1,979.37,-26.49,,,,,,,
3783616,1492543844757,-4.99,4.79,90.29,62.68,979.37,-30.64,,,,,,,
3783615,1492543844708,-5.32,5.15,90.25,65.12,982.3,-26,,,,,,,
3783614,1492543844658,-5.64,5.51,90.19,69.76,981.32,-18.92,,,,,,,
3783613,1492543844607,-5.96,5.86,90.14,68.05,978.15,-30.4,,,,,,,
3783612,1492543844558,-6.26,6.19,90.09,67.32,978.15,-23.56,,,,,,,
3783611,1492543844507,-6.53,6.49,90.06,65.61,978.39,-30.88,,,,,,,
3783610,1492543844458,-6.76,6.75,90.02,68.3,975.95,-30.88,,,,,,,
3783609,1492543844408,-6.96,6.96,89.99,68.79,974.73,-29.66,,,,,,,
3783608,1492543844357,-7.1,7.12,89.97,67.57,978.88,-24.78,,,,,,,
3783607,1492543844308,-7.19,7.22,89.96,66.35,979.13,-32.59,,,,,,,
3783606,1492543844257,-7.23,7.26,89.95,70.25,978.39,-35.77,,,,,,,
3783605,1492543844208,-7.2,7.23,89.95,67.32,978.15,-29.17,,,,,,,
3783604,1492543844157,-7.13,7.15,89.97,67.32,981.08,-31.13,,,,,,,
3783603,1492543844107,-6.99,7,89.99,67.57,984.01,-27.47,,,,,,,
3783602,1492543844058,-6.81,6.8,90.01,67.08,979.61,-22.58,,,,,,,
3783601,1492543844007,-6.58,6.55,90.05,64.15,978.15,-30.64,,,,,,,
3783600,1492543843958,-6.32,6.26,90.08,66.1,980.83,-26.49,,,,,,,
3783599,1492543843907,-6.03,5.94,90.12,71.23,982.3,-24.54,,,,,,,
3783598,1492543843858,-5.71,5.6,90.17,68.05,981.57,-25.27,,,,,,,
3783597,1492543843806,-5.39,5.23,90.22,66.1,980.35,-27.71,,,,,,,
3783596,1492543843757,-5.06,4.87,90.27,70.98,980.59,-36.25,,,,,,,
3783595,1492543843708,-4.74,4.52,90.32,68.79,979.37,-33.81,,,,,,,
3783594,1492543843657,-4.43,4.18,90.36,69.76,983.03,-30.88,,,,,,,
3783593,1492543843608,-4.15,3.88,90.4,71.23,977.17,-26.25,,,,,,,
3783592,1492543843557,-3.91,3.61,90.44,69.27,975.95,-29.66,,,,,,,
3783591,1492543843507,-3.71,3.39,90.47,69.27,978.39,-27.47,,,,,,,
3783590,1492543843456,-3.56,3.22,90.49,67.32,978.88,-29.66,,,,,,,
3783589,1492543843407,-3.46,3.11,90.51,68.54,977.66,-25.76,,,,,,,
3783588,1492543843358,-3.41,3.05,90.52,67.32,975.22,-32.59,,,,,,,
3783587,1492543843307,-3.43,3.07,90.52,65.86,978.15,-30.15,,,,,,,
3783586,1492543843258,-3.5,3.14,90.51,70.5,982.54,-30.64,,,,,,,
3783585,1492543843206,-3.62,3.28,90.5,68.54,983.03,-28.44,,,,,,,
3783584,1492543843157,-3.8,3.47,90.47,63.66,981.32,-25.51,,,,,,,
3783583,1492543843108,-4.01,3.71,90.44,67.08,976.68,-24.54,,,,,,,
3783582,1492543843057,-4.28,4,90.4,64.88,977.91,-34.3,,,,,,,
3783581,1492543843008,-4.56,4.32,90.36,69.76,976.68,-24.05,,,,,,,
3783580,1492543842956,-4.88,4.66,90.31,69.27,977.42,-23.07,,,,,,,
3783579,1492543842907,-5.2,5.02,90.26,65.86,984.01,-24.78,,,,,,,
3783578,1492543842856,-5.53,5.39,90.22,66.1,980.1,-26,,,,,,,
3783577,1492543842807,-5.86,5.74,90.17,66.59,981.57,-29.17,,,,,,,
3783576,1492543842758,-6.17,6.08,90.12,69.27,982.79,-30.15,,,,,,,
3783575,1492543842707,-6.45,6.39,90.08,65.37,978.15,-30.4,,,,,,,
3783574,1492543842657,-6.7,6.67,90.04,64.39,980.59,-25.27,,,,,,,
3783573,1492543842606,-6.91,6.9,90.01,65.61,978.88,-29.91,,,,,,,
3783572,1492543842557,-7.07,7.08,89.98,71.72,976.2,-30.64,,,,,,,
3783571,1492543842508,-7.18,7.2,89.97,66.35,975.46,-30.64,,,,,,,
3783570,1492543842457,-7.24,7.26,89.96,68.79,980.59,-28.2,,,,,,,
3783569,1492543842408,-7.24,7.26,89.97,64.39,984.74,-33.33,,,,,,,
3783568,1492543842356,-7.18,7.19,89.97,68.05,977.91,-27.22,,,,,,,
3783567,1492543842307,-7.06,7.07,89.99,66.35,978.64,-33.81,,,,,,,
3783566,1492543842256,-6.89,6.88,90.02,63.9,979.86,-29.91,,,,,,,
3783565,1492543842207,-6.68,6.65,90.05,68.3,979.61,-33.08,,,,,,,
3783564,1492543842158,-6.44,6.38,90.09,68.79,980.35,-33.08,,,,,,,
3783563,1492543842107,-6.15,6.06,90.13,66.35,979.61,-28.44,,,,,,,
3783562,1492543842057,-5.84,5.72,90.18,70.01,978.88,-27.47,,,,,,,
3783561,1492543842006,-5.52,5.36,90.23,65.37,978.15,-26.73,,,,,,,
3783560,1492543841957,-5.19,5,90.28,67.57,983.28,-28.69,,,,,,,
3783559,1492543841906,-4.86,4.64,90.33,67.81,981.32,-31.13,,,,,,,
3783558,1492543841857,-4.55,4.29,90.38,65.86,979.13,-29.66,,,,,,,
3783557,1492543841808,-4.26,3.97,90.42,66.83,974.98,-32.84,,,,,,,
3783556,1492543841756,-4,3.69,90.46,63.42,978.39,-25.51,,,,,,,
3783555,1492543841707,-3.78,3.45,90.49,65.86,976.93,-33.57,,,,,,,
3783554,1492543841656,-3.61,3.26,90.52,67.81,979.37,-34.55,,,,,,,
3783553,1492543841607,-3.49,3.13,90.54,61.95,979.37,-32.1,,,,,,,
3783552,1492543841556,-3.43,3.06,90.54,63.9,973.51,-32.84,,,,,,,
3783551,1492543841506,-3.42,3.05,90.55,65.12,976.93,-27.22,,,,,,,
3783550,1492543841457,-3.47,3.11,90.54,61.46,973.51,-32.35,,,,,,,
3783549,1492543841406,-3.58,3.22,90.53,67.32,980.59,-31.37,,,,,,,
3783548,1492543841357,-3.74,3.39,90.51,63.9,976.93,-20.14,,,,,,,
3783547,1492543841306,-3.94,3.62,90.48,66.35,980.83,-30.15,,,,,,,
3783546,1492543841257,-4.19,3.89,90.44,66.35,977.66,-22.58,,,,,,,
3783545,1492543841205,-4.47,4.2,90.4,69.76,984.5,-29.17,,,,,,,
3783544,1492543841156,-4.77,4.53,90.35,66.35,975.71,-30.15,,,,,,,
3783543,1492543841107,-5.09,4.88,90.31,65.86,981.57,-33.57,,,,,,,
3783542,1492543841056,-5.42,5.25,90.26,69.27,977.42,-26.49,,,,,,,
3783541,1492543841007,-5.75,5.61,90.21,66.83,982.3,-30.64,,,,,,,
3783540,1492543840956,-6.07,5.96,90.16,64.64,979.37,-26.49,,,,,,,
3783539,1492543840906,-6.36,6.28,90.11,64.15,980.1,-22.83,,,,,,,
3783538,1492543840857,-6.62,6.57,90.07,68.79,981.57,-20.39,,,,,,,
3783537,1492543840806,-6.84,6.82,90.03,66.1,979.86,-27.22,,,,,,,
3783536,1492543840757,-7.02,7.02,90.01,65.86,978.88,-33.33,,,,,,,
3783535,1492543840706,-7.15,7.16,89.98,69.03,976.2,-19.41,,,,,,,
3783534,1492543840657,-7.23,7.24,89.97,66.59,979.61,-30.4,,,,,,,
3783533,1492543840605,-7.25,7.27,89.97,64.39,975.22,-27.71,,,,,,,
3783532,1492543840556,-7.21,7.23,89.97,69.03,973.02,-32.1,,,,,,,
3783531,1492543840507,-7.11,7.12,89.99,65.37,981.57,-25.51,,,,,,,
3783530,1492543840456,-6.97,6.96,90.01,66.59,973.51,-25.02,,,,,,,
3783529,1492543840407,-6.77,6.75,90.04,63.66,978.39,-26,,,,,,,
3783528,1492543840356,-6.53,6.48,90.07,65.86,981.81,-27.95,,,,,,,
3783527,1492543840306,-6.26,6.18,90.12,66.35,977.91,-26.73,,,,,,,
3783526,1492543840255,-5.96,5.85,90.16,64.88,978.39,-26,,,,,,,
3783525,1492543840206,-5.64,5.5,90.21,68.54,980.1,-26.49,,,,,,,
3783524,1492543840157,-5.31,5.13,90.26,66.59,979.37,-24.54,,,,,,,
3783523,1492543840106,-4.98,4.77,90.31,68.3,981.08,-30.4,,,,,,,
3783522,1492543840056,-4.66,4.42,90.36,70.25,981.81,-28.44,,,,,,,
3783521,1492543840005,-4.36,4.09,90.41,68.3,978.15,-28.44,,,,,,,
3783520,1492543839956,-4.09,3.79,90.45,68.3,977.17,-22.09,,,,,,,
3783519,1492543839905,-3.86,3.53,90.48,71.47,982.54,-28.2,,,,,,,
3783518,1492543839856,-3.67,3.33,90.51,68.05,976.44,-25.27,,,,,,,
3783517,1492543839807,-3.53,3.17,90.53,68.05,976.2,-36.25,,,,,,,
3783516,1492543839755,-3.44,3.08,90.54,68.79,978.88,-27.71,,,,,,,
3783515,1492543839706,-3.41,3.04,90.55,67.81,975.46,-27.22,,,,,,,
3783514,1492543839655,-3.44,3.07,90.54,69.76,977.17,-27.95,,,,,,,
3783513,1492543839606,-3.52,3.17,90.53,64.64,976.68,-23.8,,,,,,,
3783512,1492543839557,-3.66,3.32,90.51,66.83,979.37,-26.73,,,,,,,
3783511,1492543839506,-3.85,3.53,90.48,63.66,979.37,-30.88,,,,,,,
3783510,1492543839456,-4.08,3.78,90.45,67.08,978.64,-19.65,,,,,,,
3783509,1492543839405,-4.35,4.08,90.41,66.83,980.83,-33.57,,,,,,,
3783508,1492543839356,-4.65,4.41,90.36,64.64,979.61,-33.57,,,,,,,
3783507,1492543839305,-4.97,4.76,90.31,65.61,981.32,-27.95,,,,,,,
3783506,1492543839256,-5.29,5.12,90.26,69.03,979.86,-26,,,,,,,
3783505,1492543839207,-5.62,5.49,90.21,64.39,979.86,-28.44,,,,,,,
3783504,1492543839155,-5.95,5.84,90.16,67.08,979.61,-30.4,,,,,,,
3783503,1492543839106,-6.25,6.18,90.11,68.05,980.35,-27.71,,,,,,,
3783502,1492543839055,-6.53,6.48,90.07,66.83,980.1,-28.93,,,,,,,
3783501,1492543839006,-6.77,6.74,90.04,68.79,978.39,-23.32,,,,,,,
3783500,1492543838955,-6.97,6.96,90.01,68.79,980.59,-31.62,,,,,,,
3783499,1492543838906,-7.12,7.13,89.98,66.1,977.66,-28.44,,,,,,,
3783498,1492543838856,-7.21,7.23,89.97,67.57,980.35,-31.62,,,,,,,
3783497,1492543838805,-7.25,7.28,89.96,71.96,976.93,-19.9,,,,,,,
3783496,1492543838756,-7.23,7.26,89.96,65.37,979.13,-28.2,,,,,,,
3783495,1492543838705,-7.16,7.18,89.97,69.03,979.13,-23.8,,,,,,,
3783494,1492543838656,-7.03,7.04,89.99,67.57,981.08,-28.93,,,,,,,
3783493,1492543838604,-6.85,6.84,90.01,64.39,976.2,-31.13,,,,,,,
3783492,1492543838555,-6.62,6.59,90.05,68.79,980.35,-27.22,,,,,,,
3783491,1492543838506,-6.36,6.31,90.08,66.59,980.1,-31.13,,,,,,,
3783490,1492543838455,-6.06,5.98,90.12,67.57,980.59,-31.13,,,,,,,
3783489,1492543838406,-5.74,5.63,90.17,68.79,980.35,-31.37,,,,,,,
3783488,1492543838355,-5.42,5.26,90.22,67.81,975.95,-33.08,,,,,,,
3783487,1492543838305,-5.08,4.9,90.27,66.35,977.42,-25.51,,,,,,,
3783486,1492543838256,-4.76,4.55,90.32,69.52,981.81,-29.66,,,,,,,
3783485,1492543838205,-4.45,4.21,90.37,64.39,977.66,-25.51,,,,,,,
